mno_ms_guild_back|算 了 
menu_ms_guild_not_enough_money|你 没 有 足 够 的 钱 ！ 
menu_ms_credit_fight|你 没 有 按 时 还 钱 ， 所 以 银 行 这 边 决 定 强 行 征 收 了 。 
mno_ms_credit_fight_continue|继 续 … … 
menu_ms_additional_extra_goods|{s0}
mno_ms_extra_goods_next|继 续 … … 
menu_ms_additional_adviser|{s0}
mno_ms_extra_adviser_continue|继 续 … … 
menu_notification_change_diplomatic_capital|现 在 可 以 在 {s1}找 到 大 使 。 
menu_messenger_for_capital|{s0}
menu_select_ambassador|选 择 一 个 大 使 ： 
mno_ambassador_fac1|{s0}
mno_ambassador_fac2|{s0}
mno_ambassador_fac3|{s0}
mno_ambassador_fac4|{s0}
mno_ambassador_fac5|{s0}
mno_back|返 回 … … 
menu_ms_additional_officer|这 里 你 可 以 和 驻 军 指 挥 官 商 谈 招 募 士 兵 事 宜 。 
mno_ms_additional_officer_next|和 驻 军 指 挥 官 商 谈 。 
menu_oim_caravan_delivered|商 队 的 所 有 货 物 都 卖 出 去 了 ， 你 得 到 了 {reg1}泰 勒 。 除 开 你 所 有 开 支 ， 盈 亏 只 有 你 自 己 知 道 。 
menu_notification_simple_str|{s2}
menu_notification_tax_collected|{s2}
menu_banks_report|{s2}
menu_notification_about_gold_usage_7_day|在 {s1}{s51}
menu_meeting_with_thieves|{s1}
menu_oim_rich_visitor_meal|花 了 25泰 勒 享 用 美 食 之 后 ， 你 打 算 在 这 里 休 息 。 
mno_start_resting|开 始 休 息 。 
