menu_ms_guild_get_value|選 擇 一 個 {s0}金 額 。 當 前 {s0}金 額 總 計 {reg5}。 
mno_ms_guild_500_minus|-500泰 勒 
mno_ms_guild_500_plus|+500泰 勒 
mno_ms_guild_1000_minus|-1000泰 勒 
mno_ms_guild_1000_plus|+1000泰 勒 
mno_ms_guild_1500_minus|-1500泰 勒 
mno_ms_guild_1500_plus|+1500泰 勒 
mno_ms_guild_2000_minus|-2000泰 勒 
mno_ms_guild_2000_plus|+2000泰 勒 
mno_ms_continue|完 成 交 易 
menu_ms_guild_get_out|你 想 執 行 這 個 交 易 嗎 ？ 
mno_ms_guild_break|是 
mno_ms_guild_back|算 了 
menu_ms_guild_not_enough_money|你 沒 有 足 夠 的 錢 ！ 
menu_ms_credit_fight|你 沒 有 按 時 還 錢 ， 所 以 銀 行 這 邊 決 定 強 行 征 收 了 。 
mno_ms_credit_fight_continue|繼 續 … … 
menu_ms_additional_extra_goods|{s0}
mno_ms_extra_goods_next|繼 續 … … 
menu_ms_additional_adviser|{s0}
mno_ms_extra_adviser_continue|繼 續 … … 
menu_notification_change_diplomatic_capital|現 在 可 以 在 {s1}找 到 大 使 。 
menu_messenger_for_capital|{s0}
menu_select_ambassador|選 擇 一 個 大 使 ： 
mno_ambassador_fac1|{s0}
mno_ambassador_fac2|{s0}
mno_ambassador_fac3|{s0}
mno_ambassador_fac4|{s0}
mno_ambassador_fac5|{s0}
mno_back|返 回 … … 
menu_ms_additional_officer|這 裡 你 可 以 和 駐 軍 指 揮 官 商 談 招 募 士 兵 事 宜 。 
mno_ms_additional_officer_next|和 駐 軍 指 揮 官 商 談 。 
menu_oim_caravan_delivered|商 隊 的 所 有 貨 物 都 賣 出 去 了 ， 你 得 到 了 {reg1}泰 勒 。 除 開 你 所 有 開 支 ， 盈 虧 只 有 你 自 己 知 道 。 
menu_notification_simple_str|{s2}
menu_notification_tax_collected|{s2}
menu_banks_report|{s2}
menu_notification_about_gold_usage_7_day|在 {s1}{s51}
menu_meeting_with_thieves|{s1}
menu_oim_rich_visitor_meal|花 了 25泰 勒 享 用 美 食 之 後 ， 你 打 算 在 這 裡 休 息 。 
mno_start_resting|開 始 休 息 。 
